concept_code,concept_name,term,term_type,synonym_type,source,source_code,sub_source,relation_types_to_colorectal_tree,relation_groups_to_colorectal_tree,is_preferred_candidate
C12736,Intestine,Bowel,PT,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,bowel,PT,FULL_SYN,NCI-GLOSS,CDR0000046500,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,Bowel,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12736,Intestine,Intestinal structure (body structure),PT,FULL_SYN,mCode,113276009,SNOMED CT,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,"Intestinal tract, NOS",SY,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12736,Intestine,Intestine,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,Intestine,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12736,Intestine,INTESTINE,PT,FULL_SYN,CDISC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,intestine,PT,FULL_SYN,NCI-GLOSS,CDR0000046335,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,Intestine,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,Intestine,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,Intestine,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,intestine,PT,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12736,Intestine,Intestines,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C95397,Intramucosal Adenocarcinoma,Intramucosal Adenocarcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C95397,Intramucosal Adenocarcinoma,Intramucosal Adenocarcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C95397,Intramucosal Adenocarcinoma,Intramucosal Adenocarcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C60663,Intramucosal Lesion,Intramucosal Lesion,NAME,Concept_Name,NCIt,,,Disease_Excludes_Finding|Disease_Has_Finding,role,Y
C60663,Intramucosal Lesion,Intramucosal Lesion,PT,FULL_SYN,NCI,,,Disease_Excludes_Finding|Disease_Has_Finding,role,Y
C60663,Intramucosal Lesion,Intramucosal Lesion,,Preferred_Name,,,,Disease_Excludes_Finding|Disease_Has_Finding,role,Y
C9480,Invasive Carcinoma,Invasive Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C9480,Invasive Carcinoma,Invasive Carcinoma,SY,FULL_SYN,caDSR,,,is_parent_of,hierarchy,N
C9480,Invasive Carcinoma,Invasive Carcinoma,PT,FULL_SYN,CPTAC,,,is_parent_of,hierarchy,Y
C9480,Invasive Carcinoma,Invasive Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C9480,Invasive Carcinoma,Invasive Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C36117,Invasive Lesion,Invasive,SY,FULL_SYN,caDSR,,,Disease_Excludes_Finding|Disease_Has_Finding,role,N
C36117,Invasive Lesion,Invasive Lesion,NAME,Concept_Name,NCIt,,,Disease_Excludes_Finding|Disease_Has_Finding,role,Y
C36117,Invasive Lesion,Invasive Lesion,PT,FULL_SYN,NCI,,,Disease_Excludes_Finding|Disease_Has_Finding,role,Y
C36117,Invasive Lesion,Invasive Lesion,,Preferred_Name,,,,Disease_Excludes_Finding|Disease_Has_Finding,role,Y
C153481,Irinotecan/Panitumumab Regimen,Irinotecan + Panitumumab Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153481,Irinotecan/Panitumumab Regimen,Irinotecan-Panitumumab,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153481,Irinotecan/Panitumumab Regimen,Irinotecan-Panitumumab Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153481,Irinotecan/Panitumumab Regimen,Irinotecan/Panitumumab,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153481,Irinotecan/Panitumumab Regimen,Irinotecan/Panitumumab Regimen,NAME,Concept_Name,NCIt,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C153481,Irinotecan/Panitumumab Regimen,Irinotecan/Panitumumab Regimen,PT,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C153481,Irinotecan/Panitumumab Regimen,Irinotecan/Panitumumab Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153481,Irinotecan/Panitumumab Regimen,Irinotecan/Panitumumab Regimen,,Preferred_Name,,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C153481,Irinotecan/Panitumumab Regimen,Panitumumab/Irinotecan,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan + Panitumumab + Vemurafenib,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan + Panitumumab + Vemurafenib Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan + Panitumumab Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan-Panitumumab-Vemurafenib,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan-Panitumumab-Vemurafenib Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan/Panitumumab/Vemurafenib,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan/Panitumumab/Vemurafenib Regimen,NAME,Concept_Name,NCIt,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan/Panitumumab/Vemurafenib Regimen,PT,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C153482,Irinotecan/Panitumumab/Vemurafenib Regimen,Irinotecan/Panitumumab/Vemurafenib Regimen,,Preferred_Name,,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan-Cyramza Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan-Ramucirumab,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan-Ramucirumab Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan/Cyramza Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan/Ramucirumab,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan/Ramucirumab Regimen,NAME,Concept_Name,NCIt,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan/Ramucirumab Regimen,PT,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C136260,Irinotecan/Ramucirumab Regimen,Irinotecan/Ramucirumab Regimen,,Preferred_Name,,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan-Zaltrap Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan-Ziv-aflibercept,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan-Ziv-aflibercept Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan/Zaltrap Regimen,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan/Ziv-aflibercept,SY,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,N
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan/Ziv-aflibercept Regimen,NAME,Concept_Name,NCIt,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan/Ziv-aflibercept Regimen,PT,FULL_SYN,NCI,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C136259,Irinotecan/Ziv-aflibercept Regimen,Irinotecan/Ziv-aflibercept Regimen,,Preferred_Name,,,,Regimen_Has_Accepted_Use_For_Disease,role,Y
C3143,Jaundice,Jaundice,NAME,Concept_Name,NCIt,,,Disease_May_Have_Finding,role,Y
C3143,Jaundice,Jaundice,PT,FULL_SYN,FDA,2187,CDRH,Disease_May_Have_Finding,role,Y
C3143,Jaundice,jaundice,PT,FULL_SYN,NCI-GLOSS,CDR0000046328,,Disease_May_Have_Finding,role,Y
C3143,Jaundice,Jaundice,PT,FULL_SYN,NCI,,,Disease_May_Have_Finding,role,Y
C3143,Jaundice,Jaundice,PT,FULL_SYN,NICHD,,,Disease_May_Have_Finding,role,Y
C3143,Jaundice,Jaundice,,Preferred_Name,,,,Disease_May_Have_Finding,role,Y
C7754,Juvenile Polyposis Syndrome,Juvenile Multiple Polyps Syndrome,SY,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,N
C7754,Juvenile Polyposis Syndrome,Juvenile Polyposis,SY,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,N
C7754,Juvenile Polyposis Syndrome,Juvenile Polyposis Coli,SY,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,N
C7754,Juvenile Polyposis Syndrome,Juvenile Polyposis Syndrome,NAME,Concept_Name,NCIt,,,Disease_May_Have_Associated_Disease,role,Y
C7754,Juvenile Polyposis Syndrome,Juvenile Polyposis Syndrome,PT,FULL_SYN,CCPS,,,Disease_May_Have_Associated_Disease,role,Y
C7754,Juvenile Polyposis Syndrome,Juvenile Polyposis Syndrome,PT,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,Y
C7754,Juvenile Polyposis Syndrome,Juvenile Polyposis Syndrome,,Preferred_Name,,,,Disease_May_Have_Associated_Disease,role,Y
C25785,KRAS Gene,K-ras gene,PT,FULL_SYN,NCI-GLOSS,CDR0000652257,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS,PT,FULL_SYN,CCPS,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS,PT,FULL_SYN,GDC,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS,PT,FULL_SYN,HGNC,HGNC:6407,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS,SY,FULL_SYN,NCI,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C25785,KRAS Gene,KRAS Gene,NAME,Concept_Name,NCIt,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS Gene,SY,FULL_SYN,caDSR,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C25785,KRAS Gene,KRAS Gene,DN,FULL_SYN,CTRP,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C25785,KRAS Gene,Kras gene,PT,FULL_SYN,NCI-GLOSS,CDR0000652256,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS Gene,PT,FULL_SYN,NCI,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS Gene,,Display_Name,,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,KRAS Gene,,Preferred_Name,,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C25785,KRAS Gene,"KRas Proto-Oncogene, GTPase Gene",SY,FULL_SYN,NCI,,,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C36665,KRAS Gene Amplification,c-K-ras Gene Amplification,SY,FULL_SYN,NCI,,,Disease_May_Have_Molecular_Abnormality,role,N
C36665,KRAS Gene Amplification,KRAS Amplification,SY,FULL_SYN,NCI,,,Disease_May_Have_Molecular_Abnormality,role,N
C36665,KRAS Gene Amplification,KRAS Gene Amplification,NAME,Concept_Name,NCIt,,,Disease_May_Have_Molecular_Abnormality,role,Y
C36665,KRAS Gene Amplification,KRAS Gene Amplification,DN,FULL_SYN,CTRP,,,Disease_May_Have_Molecular_Abnormality,role,N
C36665,KRAS Gene Amplification,KRAS Gene Amplification,PT,FULL_SYN,NCI,,,Disease_May_Have_Molecular_Abnormality,role,Y
C36665,KRAS Gene Amplification,KRAS Gene Amplification,,Display_Name,,,,Disease_May_Have_Molecular_Abnormality,role,Y
C36665,KRAS Gene Amplification,KRAS Gene Amplification,,Preferred_Name,,,,Disease_May_Have_Molecular_Abnormality,role,Y
C36665,KRAS Gene Amplification,KRAS-2 Gene Amplification,SY,FULL_SYN,NCI,,,Disease_May_Have_Molecular_Abnormality,role,N
C36665,KRAS Gene Amplification,KRAS2 Gene Amplification,SY,FULL_SYN,NCI,,,Disease_May_Have_Molecular_Abnormality,role,N
C36665,KRAS Gene Amplification,v-Ki-ras2 Kirsten Rat Sarcoma Viral Oncogene Homolog Gene Amplification,SY,FULL_SYN,NCI,,,Disease_May_Have_Molecular_Abnormality,role,N
C52546,KRAS wt Allele,C-K-RAS,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,C-K-Ras Oncogene,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,Cellular c-Ki-Ras2 Proto-Oncogene,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,CFC2,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,K-Ras 2A,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,K-RAS2A,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,K-RAS2B,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,K-RAS4A,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,K-RAS4B,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,KI-RAS,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,Kirsten Rat Sarcoma Viral Oncogene Homolog Gene,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,"KRas Proto-Oncogene, GTPase wt Allele",SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,KRAS wt Allele,NAME,Concept_Name,NCIt,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C52546,KRAS wt Allele,KRAS wt Allele,DN,FULL_SYN,CTRP,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,KRAS wt Allele,PT,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C52546,KRAS wt Allele,KRAS wt Allele,,Display_Name,,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C52546,KRAS wt Allele,KRAS wt Allele,,Preferred_Name,,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,Y
C52546,KRAS wt Allele,KRAS1,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,KRAS2,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,NS,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,NS3,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,PR310,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,RALD,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,RASK2,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,v-Ki-RAS2 Kirsten Rat Sarcoma 2 Viral Oncogene Homolog Gene,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C52546,KRAS wt Allele,v-Ki-Ras2 Kirsten Rat Sarcoma Viral Oncogene Homolog Gene,SY,FULL_SYN,NCI,,,Gene_Involved_In_Pathogenesis_Of_Disease,role,N
C3153,Krukenberg Tumor,Krukenberg Neoplasm,SY,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,N
C3153,Krukenberg Tumor,Krukenberg Tumor,NAME,Concept_Name,NCIt,,,Disease_May_Have_Associated_Disease,role,Y
C3153,Krukenberg Tumor,Krukenberg Tumor,PT,FULL_SYN,Cellosaurus,,,Disease_May_Have_Associated_Disease,role,Y
C3153,Krukenberg Tumor,Krukenberg tumor,PT,FULL_SYN,GDC,,,Disease_May_Have_Associated_Disease,role,Y
C3153,Krukenberg Tumor,Krukenberg tumor,PT,FULL_SYN,NCI-GLOSS,CDR0000046330,,Disease_May_Have_Associated_Disease,role,Y
C3153,Krukenberg Tumor,Krukenberg Tumor,PT,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,Y
C3153,Krukenberg Tumor,Krukenberg Tumor,,Preferred_Name,,,,Disease_May_Have_Associated_Disease,role,Y
C3780,Large Cell Carcinoma,"Carcinoma, Large Cell",SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C3780,Large Cell Carcinoma,Large Cell Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C3780,Large Cell Carcinoma,Large Cell Carcinoma,SY,FULL_SYN,caDSR,,,is_parent_of,hierarchy,N
C3780,Large Cell Carcinoma,Large Cell Carcinoma,PT,FULL_SYN,CPTAC,,,is_parent_of,hierarchy,Y
C3780,Large Cell Carcinoma,Large Cell Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C3780,Large Cell Carcinoma,Large Cell Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C32926,Large Intestinal Mucosa,Large Intestinal Mucosa,NAME,Concept_Name,NCIt,,,Disease_Has_Normal_Tissue_Origin,role,Y
C32926,Large Intestinal Mucosa,Large Intestinal Mucosa,PT,FULL_SYN,NCI,,,Disease_Has_Normal_Tissue_Origin,role,Y
C32926,Large Intestinal Mucosa,Large Intestinal Mucosa,,Preferred_Name,,,,Disease_Has_Normal_Tissue_Origin,role,Y
C32931,Large Intestinal Wall Tissue,Large Intestinal Wall Tissue,NAME,Concept_Name,NCIt,,,Disease_Has_Normal_Tissue_Origin,role,Y
C32931,Large Intestinal Wall Tissue,Large Intestinal Wall Tissue,PT,FULL_SYN,NCI,,,Disease_Has_Normal_Tissue_Origin,role,Y
C32931,Large Intestinal Wall Tissue,Large Intestinal Wall Tissue,,Preferred_Name,,,,Disease_Has_Normal_Tissue_Origin,role,Y
C12379,Large Intestine,Large Bowel,SY,FULL_SYN,CDISC,,,Disease_Has_Associated_Anatomic_Site,role,N
C12379,Large Intestine,Large Bowel,PT,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Large Bowel,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site,role,N
C12379,Large Intestine,Large Intestine,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Large Intestine,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site,role,N
C12379,Large Intestine,LARGE INTESTINE,PT,FULL_SYN,CDISC,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Large intestine,PT,FULL_SYN,CTDC,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,large intestine,PT,FULL_SYN,NCI-GLOSS,CDR0000045097,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Large Intestine,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Large Intestine,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Large Intestine,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,large intestine,PT,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site,role,Y
C12379,Large Intestine,Structure of large intestine (body structure),PT,FULL_SYN,mCode,14742008,SNOMED CT,Disease_Has_Associated_Anatomic_Site,role,Y
C36818,Large Osteoclastic Giant Cell,"Giant Cell, Large Osteoclastic",SY,FULL_SYN,NCI,,,Disease_Excludes_Abnormal_Cell,role,N
C36818,Large Osteoclastic Giant Cell,Large Osteoclastic Giant Cell,NAME,Concept_Name,NCIt,,,Disease_Excludes_Abnormal_Cell,role,Y
C36818,Large Osteoclastic Giant Cell,Large Osteoclastic Giant Cell,PT,FULL_SYN,NCI,,,Disease_Excludes_Abnormal_Cell,role,Y
C36818,Large Osteoclastic Giant Cell,Large Osteoclastic Giant Cell,,Preferred_Name,,,,Disease_Excludes_Abnormal_Cell,role,Y
C28065,Limited Stage,Early Stage,SY,FULL_SYN,NCI,,,Disease_Is_Stage,role,N
C28065,Limited Stage,early-stage cancer,PT,FULL_SYN,NCI-GLOSS,CDR0000561398,,Disease_Is_Stage,role,Y
C28065,Limited Stage,Early-Stage Cancer,SY,FULL_SYN,NCI,,,Disease_Is_Stage,role,N
C28065,Limited Stage,Limited Metastatic Disease,SY,FULL_SYN,NCI,,,Disease_Is_Stage,role,N
C28065,Limited Stage,Limited Stage,NAME,Concept_Name,NCIt,,,Disease_Is_Stage,role,Y
C28065,Limited Stage,Limited Stage,PT,FULL_SYN,NCI,,,Disease_Is_Stage,role,Y
C28065,Limited Stage,Limited Stage,,Preferred_Name,,,,Disease_Is_Stage,role,Y
C12392,Liver,"Body System, Hepatic",SY,FULL_SYN,NCI,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,N
C12392,Liver,"Gastrointestinal Tract, Liver",SY,FULL_SYN,NCI,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,N
C12392,Liver,Hepatic Body System,SY,FULL_SYN,NCI,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,N
C12392,Liver,Hepatic Organ System,SY,FULL_SYN,NCI,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,N
C12392,Liver,Liver,NAME,Concept_Name,NCIt,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,SY,FULL_SYN,caDSR,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,N
C12392,Liver,LIVER,PT,FULL_SYN,CDISC,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,PT,FULL_SYN,CPTAC,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,PT,FULL_SYN,CTDC,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,PT,FULL_SYN,GDC,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,liver,PT,FULL_SYN,NCI-GLOSS,CDR0000046312,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,PT,FULL_SYN,NCI,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,,Display_Name,,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,,Preferred_Name,,,,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
C12392,Liver,Liver,PT,FULL_SYN,PCDC,,EWS,Disease_Excludes_Primary_Anatomic_Site|Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,Y
