code,name,active,concept_status,semantic_types,umls_cui,relation_types,relation_groups,definitions,synonym_count,nci_url
C133839,Metastatic Digestive System Carcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,A carcinoma that arises from the gastrointestinal system and has metastasized to other anatomic sites.,8,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C133839
C40557,Metastatic Disease,True,DEFAULT,Finding,C1513183,Disease_Excludes_Finding|Disease_Has_Finding,role,"A disease that has become metastatic, that is arising at a location apart from the primary lesion. | A finding indicating that a tumor has spread from its original site of growth to another anatomic site.",13,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C40557
C162780,Metastatic Malignant Colorectal Neoplasm,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,A malignant neoplasm that arises in the colon or rectum that has spread from its original site of growth to other anatomic sites.,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C162780
C4104,Metastatic Squamous Cell Carcinoma,True,DEFAULT,Neoplastic Process,C0334246,is_parent_of,hierarchy,A carcinoma that arises from squamous cells and has spread from its original site of growth to another anatomic site.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C4104
C153315,Metastatic Unresectable Carcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,A carcinoma that has spread from its original site of growth to another anatomic site and is not amenable to surgical resection.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C153315
C226433,Micropapillary Adenocarcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,An adenocarcinoma characterized by the presence of neoplastic glandular epithelial cells arranged in micropapillary patterns lacking fibrovascular cores.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C226433
C36181,Micropapillary Growth Pattern,True,DEFAULT,Finding,C1334756,Disease_Has_Finding,role,A morphologic finding indicating the presence of a growth pattern dominated by the presence of small papillary structures.,6,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36181
C131459,Microsatellite Stable,True,DEFAULT,Laboratory or Test Result,,Disease_Has_Finding,role,Indicates that no positive loci have been detected in the microsatellite instability (MSI) biomarkers in a sample.,9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C131459
C133706,Mismatch Repair Gene Mutation,True,DEFAULT,Cell or Molecular Dysfunction,,Disease_May_Have_Molecular_Abnormality,role,A change in the nucleotide sequence of a gene involved in DNA mismatch repair.,9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C133706
C157646,Mismatch Repair Proficient,True,DEFAULT,Laboratory or Test Result,,Disease_Has_Finding,role,A finding indicating that a sample has normal concentrations of unmutated mismatch repair proteins and is either microsatellite stable or has low microsatellite instability.,12,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C157646
C21495,Mitotic Checkpoint Serine/Threonine-Protein Kinase BUB1,True,DEFAULT,"Amino Acid, Peptide, or Protein|Enzyme",C3710678,Gene_Product_Malfunction_Associated_With_Disease,role,"Mitotic checkpoint serine/threonine-protein kinase BUB1 (1085 aa, ~122 kDa) is encoded by the human BUB1 gene. This protein is involved in both protein phosphorylation and mitotic prometaphase.",11,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C21495
C41610,Mixed Cellular Population,True,DEFAULT,Finding,C1513363,Disease_Has_Finding,role,A morphologic finding indicating the presence of a cellular infiltrate with a mixed population of cells in a tissue sample.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C41610
C165731,Mixed Malignant Epithelial Cell Population,True,DEFAULT,Finding,,Disease_Has_Finding,role,A morphologic finding indicating the presence of a mixed population of malignant epithelial cells in a tumor sample.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C165731
C62273,Mixed Neoplastic Glandular and Squamous Cell Population,True,DEFAULT,Finding,C1881876,Disease_Excludes_Finding,role,A morphologic finding indicating both glandular and squamous epithelial cells in a tumor specimen.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C62273
C210978,Moderately Differentiated Adenocarcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,An invasive adenocarcinoma characterized by the presence of histopathological features that are intermediate between well differentiated and poorly differentiated.,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C210978
C36131,Moderately Differentiated Lesion,True,DEFAULT,Finding,C1334790,Disease_Has_Finding,role,"A lesion composed of cells that exhibit moderately differentiated features. | Of, or pertaining to, a lesion or cells that have some but not all characteristics of the normal origin tissue.",3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36131
C198948,Modified FOLFOX Regimen,True,DEFAULT,Therapeutic or Preventive Procedure,,Regimen_Has_Accepted_Use_For_Disease,role,"A modified version of the FOLFOX regimen consisting of leucovorin, infusional fluorouracil and oxaliplatin that may be used in the treatment of colorectal cancer.",7,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C198948
C155746,Modified FOLFOX6 Regimen,True,DEFAULT,Therapeutic or Preventive Procedure,,Regimen_Has_Accepted_Use_For_Disease,role,"A regimen consisting of leucovorin, infusional fluorouracil and oxaliplatin used for the treatment of anal carcinoma, esophageal and esophagogastric junction, gastric, occult primary, colorectal cancers, and appendiceal, small bowel, non-urothelial and urothelial bladder cancer, well-differentiated grade 3 neuroendocrine tumors (NETs), NETs of the pancreas, and extrapulmonary poorly differentiated neuroendocrine carcinoma/large or small cell carcinoma/mixed neuroendocrine-non-neuroendocrine neoplasm. This modified version differs from the FOLFOX6 regimen in that the dose of oxaliplatin is lower.",12,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C155746
C18034,Mothers Against Decapentaplegic Homolog 3,True,DEFAULT,"Amino Acid, Peptide, or Protein",C0529119,Gene_Product_Malfunction_Associated_With_Disease,role,"Mothers against decapentaplegic homolog 3 (425 aa, ~48 kDa) is encoded by the human SMAD3 gene. This protein plays a role in the modulation of transforming growth factor (TGF)-beta-mediated signaling and gene expression.",20,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18034
C26712,Mucinous Adenocarcinoma,True,DEFAULT,Neoplastic Process,C0007130,is_parent_of,hierarchy,"A type of cancer that begins in cells that line certain internal organs and produce mucin (the main component of mucus). | An adenocarcinoma comprising neoplastic glandular cells containing intracytoplasmic mucin. | An invasive adenocarcinoma composed of malignant glandular cells that contain intracytoplasmic mucin. Often, the infiltrating glandular structures are associated with mucoid stromal formation. It may arise from the large and small intestine, appendix, stomach, lung, ovary, breast, corpus uteri, cervix, vagina, and salivary gland.",34,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C26712
C38768,Mucinous Differentiation,True,DEFAULT,Finding,C1513717,Disease_Has_Finding,role,A morphologic finding indicating that non-mucinous tumor cells are developing the characteristic features of mucinous cells.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C38768
C35999,Mucoid Stroma Formation,True,DEFAULT,Finding,C1334812,Disease_Excludes_Finding|Disease_Has_Finding|Disease_May_Have_Finding,role,"A morphological finding indicating the presence of newly formed hyalinized, mucoid stromal cells. This is a characteristic finding in clear cell carcinomas.",2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C35999
C103063,NCI CTEP SDC Colorectal Cancer Sub-Category Terminology,True,DEFAULT,Intellectual Product,C3542412,Concept_In_Subset,association,Colorectal Cancer is an NCI Cancer Therapeutic Evaluation Program (CTEP) Simplified Disease Classification (SDC) category used to organize cancer-related disease coding that harmonizes with and supports reporting based on the global standard Medical Dictionary for Drug Regulatory Reporting (MedDRA) terminology.,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C103063
C102905,NCI CTEP Simplified Disease Classification Terminology,True,DEFAULT,Intellectual Product,C3641000,Concept_In_Subset,association,"The NCI Cancer Therapy Evaluation Program (CTEP) Simplified Disease Classification (SDC), a three level hierarchy of Category, Sub-Category, and coding Term intended to provide an intuitive classification of neoplastic diseases to meet the needs of CTEP while still allowing reporting based on the Medical Dictionary for Drug Regulatory Reporting (MedDRA) terminology.  All CTEP SDC Terms are matched to NCIt concepts, which are linked to SDC Categories and Sub-Categories through Concept_In_Subset association relationships.",3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C102905
C126659,NCIt Neoplasm Core Terminology,True,DEFAULT,Intellectual Product,,Concept_In_Subset,association,"A core reference set of NCIt neoplasm classification concepts to facilitate consistent coding, analysis, and data sharing across a broad range of NCI and related resources.",2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C126659
C90259,NICHD Terminology,True,DEFAULT,Intellectual Product,C2983498,Concept_In_Subset,association,"Core library of terms associated with pediatrics, representing information related to child health and development from pre-birth through 21 years of age; contributed by the National Institute of Child Health and Human Development.",3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C90259
C221743,NTHL1-Related Tumor Syndrome,True,DEFAULT,Disease or Syndrome,C4225157,Disease_May_Have_Associated_Disease,role,"A syndrome inherited in an autosomal recessive manner and caused by germline bi-allelic mutations in NTHL1 gene. It is characterized by the presence of multiple colorectal adenomatous polyps and an increased risk of developing colorectal cancer, breast cancer, endometrial cancer, and less often cancers in other anatomic sites.",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C221743
C13063,Neck,True,DEFAULT,Body Location or Region,C0027530,Disease_Excludes_Primary_Anatomic_Site,role,"An organism subdivision that extends from the head to the pectoral girdle, encompassing the cervical vertebral column. | The region that connects the head to the rest of the body. | The region that connects the head to the rest of the body. (NCI)",13,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C13063
C36184,Necrosis,True,DEFAULT,Finding,C1334928,Disease_Has_Finding,role,A finding indicating the presence of cellular necrosis in a tissue specimen.,8,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36184
C12922,Neoplastic Cell,True,DEFAULT,Cell,C0597032,Disease_Has_Abnormal_Cell,role,"Cells of, or derived from, a tumor.",5,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C12922
C37088,Neoplastic Endothelial Cell,True,DEFAULT,Cell,C1513956,Disease_Excludes_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C37088
C36753,Neoplastic Epithelial Cell,True,DEFAULT,Cell,C1513959,Disease_Has_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36753
C37116,Neoplastic Epithelial Cell with Intracytoplasmic Mucin,True,DEFAULT,Cell,C1514029,Disease_Has_Abnormal_Cell,role,,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C37116
C36763,Neoplastic Glandular Cell,True,DEFAULT,Cell,C1513973,Disease_Excludes_Abnormal_Cell|Disease_Has_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36763
C37126,Neoplastic Glial Cell,True,DEFAULT,Cell,C1513978,Disease_Excludes_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C37126
C36761,Neoplastic Neuroendocrine Cell,True,DEFAULT,Cell,C1514044,Disease_Has_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36761
C37114,Neoplastic Serous Epithelial Cell,True,DEFAULT,Cell,C1514081,Disease_Excludes_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C37114
C36937,Neoplastic Smooth Muscle Cell,True,DEFAULT,Cell,C1514098,Disease_Excludes_Abnormal_Cell,role,A neoplastic mesenchymal cell that originates from a smooth muscle cell.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36937
C36760,Neoplastic Squamous Cell,True,DEFAULT,Cell,C1514101,Disease_Excludes_Abnormal_Cell|Disease_Has_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36760
C43574,Neuroendocrine Differentiation,True,DEFAULT,Finding,C1709218,Disease_Has_Finding,role,"A finding in a tissue sample indicating the presence of epithelial cells that express neuroendocrine markers by immunohistochemistry (e.g., chromogranin A and neuron-specific enolase) and/or neurosecretory granules by electron microscopy.",2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C43574
C210708,Neuroendocrine and Non-Neuroendocrine Differentiation Present in the Same Cells,True,DEFAULT,Finding,,Disease_Excludes_Finding,role,A finding in a tissue sample indicating the co-expression of neuroendocrine and non-neuroendocrine biomarkers in the same epithelial cells.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C210708
C164254,Neuroendocrine and Non-Neuroendocrine Neoplastic Components Present,True,DEFAULT,Finding,,Disease_Has_Finding,role,"A microscopic finding indicating the presence of two cellular neoplastic components, neuroendocrine and non-neuroendocrine, in a tissue sample.",2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C164254
C60707,Neuron-Specific Enolase Positive Neoplastic Cells Present,True,DEFAULT,Finding,C1882073,Disease_May_Have_Finding,role,An immunophenotypic test result indicating positive staining of neoplastic cells for neuron-specific enolase.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C60707
C48558,No Evidence of Metastatic Disease,True,DEFAULT,Finding,C1709236,Disease_Has_Finding,role,Diagnostic tests fail to detect presence of metastatic lesions.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C48558
C36027,Non-Invasive Lesion,True,DEFAULT,Finding,C1334983,Disease_Excludes_Finding,role,A neoplastic process that is confined to the site of origin without morphologic evidence of cellular infiltration of the surrounding tissues.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36027
